problemName,vehicleFileID,cutoffTime,problemType,problemTypeString,numUAVs,numTrucks,requireTruckAtDepot,requireDriver,Etype,ITER,runString,numCustomers,timestamp,ofv,bestBound,totalTime,isOptimal,numUAVcust,numTruckCust,waitingTruck,waitingUAV
20170608T121411132375,104,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121411132375 104 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:40,3281.657794,-1,0.170327, False,6,2,785.433088,2896.94514
20170608T121411132375,104,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121411132375 104 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:40,2850.748825,-1,0.169722, False,5,3,812.467943,509.209726
20170608T131251001523,101,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T131251001523 101 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:41,5801.637348,-1,0.019947, False,1,7,90,152.881151
20170608T131251001523,101,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T131251001523 101 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:41,5801.637348,-1,0.026463, False,1,7,90,152.881151
20170608T131251001523,101,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T131251001523 101 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:42,5801.637348,-1,0.030727, False,1,7,90,152.881151
20170608T131251001523,101,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T131251001523 101 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:42,5801.637348,-1,0.036481, False,1,7,90,152.881151
20170608T131251001523,102,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T131251001523 102 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:42,5101.91138,-1,0.038351, False,4,4,330,1683.181178
20170608T131251001523,102,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T131251001523 102 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:43,5096.260221,-1,0.052761, False,4,4,300,1520.291147
20170608T131251001523,102,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T131251001523 102 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:43,5096.260221,-1,0.057719, False,4,4,300,1520.291147
20170608T131251001523,102,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T131251001523 102 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:44,5096.260221,-1,0.078123, False,4,4,300,1520.291147
20170608T131251001523,103,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T131251001523 103 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:44,5557.535099,-1,0.04688, False,2,6,180,333.773709
20170608T131251001523,103,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T131251001523 103 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:44,5537.080176,-1,0.054423, False,3,5,423.010925,146.516687
20170608T131251001523,103,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T131251001523 103 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:45,5537.080176,-1,0.06108, False,3,5,423.010925,146.516687
20170608T131251001523,103,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T131251001523 103 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:45,5537.080176,-1,0.066468, False,3,5,423.010925,146.516687
20170608T131251001523,104,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T131251001523 104 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:46,5027.321486,-1,0.084387, False,4,4,927.375941,327.589324
20170608T131251001523,104,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T131251001523 104 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:46,4341.60527,-1,0.132141, False,5,3,1403.561772,2305.894775
20170608T131251001523,104,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T131251001523 104 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:47,3411.795119,-1,0.106403, False,6,2,1014.582965,1203.26562
20170608T131251001523,104,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T131251001523 104 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:47,3523.30609,-1,0.151448, False,6,2,1156.093936,1567.93622
20170608T121426910678,101,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121426910678 101 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:48,3192.120149,-1,0.040232, False,4,4,515.229072,704.858391
20170608T121426910678,101,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121426910678 101 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:48,3162.120149,-1,0.075354, False,4,4,300,1204.776111
20170608T121426910678,101,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121426910678 101 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:49,3162.120149,-1,0.079195, False,4,4,300,1204.776111
20170608T121426910678,101,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121426910678 101 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:49,3162.120149,-1,0.087357, False,4,4,300,1204.776111
20170608T121426910678,102,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121426910678 102 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:50,2972.883209,-1,0.057475, False,4,4,330,902.512115
20170608T121426910678,102,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121426910678 102 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:50,2724.455375,-1,0.053536, False,6,2,480,2562.427159
20170608T121426910678,102,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121426910678 102 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:50,2724.455375,-1,0.057743, False,6,2,450,2495.266841
20170608T121426910678,102,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121426910678 102 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:51,2724.455375,-1,0.066901, False,6,2,420,2800.740379
20170608T121426910678,103,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121426910678 103 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:51,3549.056595,-1,0.065459, False,4,4,752.165518,157.725773
20170608T121426910678,103,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121426910678 103 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:52,3355.149995,-1,0.105809, False,5,3,444.591192,988.010723
20170608T121426910678,103,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121426910678 103 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:52,3360.558803,-1,0.106681, False,5,3,919.590912,820.901697
20170608T121426910678,103,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121426910678 103 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:53,3300.558803,-1,0.117168, False,5,3,859.590912,894.412555
20170608T121426910678,104,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121426910678 104 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:53,3261.548139,-1,0.065882, False,3,5,475.324534,420.050976
20170608T121426910678,104,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121426910678 104 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:54,2882.145536,-1,0.075407, False,5,3,532.16809,716.982949
20170608T121426910678,104,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121426910678 104 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:54,2840.544111,-1,0.144591, False,5,3,390,1483.914157
20170608T121426910678,104,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121426910678 104 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:55,2727.289997,-1,0.235122, False,6,2,420,1724.50363
20170608T121442695307,101,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121442695307 101 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:55,3168.293122,-1,0.02812, False,1,7,60,139.494396
20170608T121442695307,101,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121442695307 101 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:56,3251.657747,-1,0.089002, False,3,5,393.25862,250.235589
20170608T121442695307,101,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121442695307 101 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:56,3251.657747,-1,0.098015, False,3,5,393.25862,250.235589
20170608T121442695307,101,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121442695307 101 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:57,3251.657747,-1,0.104497, False,3,5,393.25862,250.235589
20170608T121442695307,102,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121442695307 102 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:57,2503.950787,-1,0.051195, False,3,5,258.558848,160.318361
20170608T121442695307,102,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121442695307 102 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:57,2055.477052,-1,0.116762, False,6,2,548.485393,1232.328037
20170608T121442695307,102,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121442695307 102 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:12:58,1984.950233,-1,0.177847, False,6,2,450,2501.893824
20170608T121442695307,102,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121442695307 102 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:12:59,1909.751767,-1,0.110303, False,7,1,540,3064.090947
20170608T121442695307,103,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121442695307 103 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:12:59,3047.979638,-1,0.047143, False,2,6,527.511318,260.952959
20170608T121442695307,103,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121442695307 103 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:12:59,2542.774223,-1,0.114623, False,4,4,449.719544,318.894578
20170608T121442695307,103,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121442695307 103 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:00,2542.774223,-1,0.118414, False,4,4,449.719544,318.894578
20170608T121442695307,103,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121442695307 103 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:00,2746.664298,-1,0.167132, False,6,2,701.902125,937.315233
20170608T121442695307,104,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121442695307 104 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:01,3009.911716,-1,0.073132, False,2,6,519.443396,181.494385
20170608T121442695307,104,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121442695307 104 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:02,2786.417069,-1,0.169015, False,3,5,594.201296,428.257728
20170608T121442695307,104,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121442695307 104 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:02,2242.474101,-1,0.202758, False,6,2,707.523868,1089.743401
20170608T121442695307,104,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121442695307 104 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:03,2105.86354,-1,0.180421, False,6,2,628.871881,1012.680747
20170608T121458174165,101,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121458174165 101 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:03,5527.234129,-1,0.012159, False,0,8,0,0
20170608T121458174165,101,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121458174165 101 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:03,5527.234129,-1,0.015958, False,0,8,0,0
20170608T121458174165,101,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121458174165 101 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:04,5527.234129,-1,0.01963, False,0,8,0,0
20170608T121458174165,101,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121458174165 101 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:04,5527.234129,-1,0.0238, False,0,8,0,0
20170608T121458174165,102,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121458174165 102 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:04,4351.936408,-1,0.059981, False,3,5,736.868603,386.872325
20170608T121458174165,102,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121458174165 102 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:05,4373.969064,-1,0.077645, False,4,4,330,672.629277
20170608T121458174165,102,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121458174165 102 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:05,4373.969064,-1,0.092476, False,4,4,330,672.629277
20170608T121458174165,102,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121458174165 102 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:06,4373.969064,-1,0.10404, False,4,4,330,672.629277
20170608T121458174165,103,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121458174165 103 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:06,5171.597958,-1,0.035479, False,2,6,150,251.359729
20170608T121458174165,103,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121458174165 103 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:07,5135.738123,-1,0.041313, False,3,5,270,712.178127
20170608T121458174165,103,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121458174165 103 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:07,5135.738123,-1,0.045165, False,3,5,270,712.178127
20170608T121458174165,103,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121458174165 103 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:07,5135.738123,-1,0.051462, False,3,5,270,712.178127
20170608T121458174165,104,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121458174165 104 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:08,5123.365364,-1,0.057415, False,2,6,426.221565,180.13192
20170608T121458174165,104,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121458174165 104 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:08,4423.705251,-1,0.100565, False,4,4,1883.725336,807.25
20170608T121458174165,104,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121458174165 104 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:08,3657.793636,-1,0.125061, False,5,3,1465.162641,3316.161626
20170608T121458174165,104,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121458174165 104 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:09,3518.420081,-1,0.150319, False,5,3,1325.789086,5186.016371
20170608T121529379067,101,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121529379067 101 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:09,4342.372647,-1,0.025516, False,0,8,0,0
20170608T121529379067,101,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121529379067 101 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:10,4264.637951,-1,0.029884, False,2,6,180,475.541483
20170608T121529379067,101,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121529379067 101 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:10,4264.637951,-1,0.034378, False,2,6,180,475.541483
20170608T121529379067,101,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121529379067 101 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:10,4264.637951,-1,0.041183, False,2,6,180,475.541483
20170608T121529379067,102,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121529379067 102 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:11,3723.731348,-1,0.046162, False,3,5,360.832256,746.861322
20170608T121529379067,102,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121529379067 102 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:11,3602.899092,-1,0.075841, False,3,5,240,1550.224463
20170608T121529379067,102,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121529379067 102 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:12,3602.899092,-1,0.080744, False,3,5,240,1550.224463
20170608T121529379067,102,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121529379067 102 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:12,3602.899092,-1,0.09008, False,3,5,240,1550.224463
20170608T121529379067,103,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121529379067 103 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:13,4014.622168,-1,0.045848, False,1,7,210.054566,0
20170608T121529379067,103,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121529379067 103 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:13,4014.622168,-1,0.08408, False,1,7,210.054566,0
20170608T121529379067,103,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121529379067 103 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:13,4014.622168,-1,0.08999, False,1,7,210.054566,0
20170608T121529379067,103,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121529379067 103 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:14,4014.622168,-1,0.111533, False,1,7,210.054566,0
20170608T121529379067,104,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121529379067 104 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:14,3894.567602,-1,0.056267, False,1,7,90,27.014589
20170608T121529379067,104,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121529379067 104 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:14,3851.029719,-1,0.106812, False,2,6,175.809569,183.731819
20170608T121529379067,104,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121529379067 104 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:15,3681.897599,-1,0.115637, False,3,5,348.998507,704.01728
20170608T121529379067,104,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121529379067 104 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:15,3618.378636,-1,0.090984, False,5,3,420,1887.873618
20170608T121545140439,101,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121545140439 101 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:16,5006.417939,-1,0.026627, False,1,7,90,157.070505
20170608T121545140439,101,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121545140439 101 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:16,4985.762935,-1,0.03038, False,2,6,250.349328,187.070505
20170608T121545140439,101,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121545140439 101 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:16,4985.762935,-1,0.039221, False,2,6,250.349328,187.070505
20170608T121545140439,101,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121545140439 101 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:17,4985.762935,-1,0.041182, False,2,6,250.349328,187.070505
20170608T121545140439,102,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121545140439 102 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:17,3989.781462,-1,0.035328, False,4,4,593.650949,825.377811
20170608T121545140439,102,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121545140439 102 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:17,3799.432134,-1,0.049264, False,4,4,433.301621,1301.681236
20170608T121545140439,102,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121545140439 102 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:18,3799.432134,-1,0.070536, False,4,4,433.301621,1301.681236
20170608T121545140439,102,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121545140439 102 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:18,3799.432134,-1,0.0724, False,4,4,433.301621,1301.681236
20170608T121545140439,103,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121545140439 103 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:19,4832.726869,-1,0.029863, False,3,5,340.31699,150.961145
20170608T121545140439,103,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121545140439 103 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:19,4762.409879,-1,0.043883, False,3,5,270,260.101548
20170608T121545140439,103,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121545140439 103 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:19,4762.409879,-1,0.048771, False,3,5,270,260.101548
20170608T121545140439,103,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121545140439 103 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:20,4762.409879,-1,0.053117, False,3,5,270,260.101548
20170608T121545140439,104,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121545140439 104 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:20,4506.672837,-1,0.063168, False,3,5,844.583442,724.583442
20170608T121545140439,104,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121545140439 104 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:21,4310.600842,-1,0.161224, False,4,4,717.509565,1270.756973
20170608T121545140439,104,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121545140439 104 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:21,3767.41601,-1,0.427361, False,6,2,686.246932,2866.576818
20170608T121545140439,104,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121545140439 104 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:22,3707.41601,-1,0.181297, False,6,2,420,2567.222504
20170608T121601152699,101,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121601152699 101 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:22,3835.539426,-1,0.025844, False,3,5,270,448.499147
20170608T121601152699,101,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121601152699 101 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:23,3835.539426,-1,0.038321, False,3,5,270,448.499147
20170608T121601152699,101,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121601152699 101 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:23,3835.539426,-1,0.041893, False,3,5,270,448.499147
20170608T121601152699,101,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121601152699 101 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:23,3835.539426,-1,0.047136, False,3,5,270,448.499147
20170608T121601152699,102,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121601152699 102 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:24,3446.963618,-1,0.051524, False,3,5,240,780.425959
20170608T121601152699,102,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121601152699 102 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:24,3225.33907,-1,0.04197, False,6,2,480,3044.096588
20170608T121601152699,102,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121601152699 102 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:25,3225.33907,-1,0.07315, False,6,2,480,3004.430731
20170608T121601152699,102,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121601152699 102 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:25,3225.33907,-1,0.090231, False,6,2,510,3130.525233
20170608T121601152699,103,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121601152699 103 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:26,3835.539426,-1,0.03415, False,3,5,240,277.414205
20170608T121601152699,103,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121601152699 103 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:26,3730.852305,-1,0.07236, False,5,3,529.704299,560.8856
20170608T121601152699,103,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121601152699 103 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:27,3744.630056,-1,0.085086, False,4,4,379.704299,436.822804
20170608T121601152699,103,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121601152699 103 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:27,3744.630056,-1,0.106605, False,4,4,379.704299,436.822804
20170608T121601152699,104,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121601152699 104 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:28,3626.265166,-1,0.055677, False,3,5,419.301548,119.488955
20170608T121601152699,104,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121601152699 104 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:28,3454.815253,-1,0.124136, False,5,3,495.842517,748.043935
20170608T121601152699,104,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121601152699 104 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:29,3454.815253,-1,0.160276, False,5,3,495.842517,1184.428904
20170608T121601152699,104,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121601152699 104 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:29,3454.815253,-1,0.184119, False,5,3,495.842517,1184.428904
20170608T121616676866,101,5,2, mFSTSP Heuristic,1,-1, True, True,1,1, main.py 20170608T121616676866 101 5 2 1 -1 1 1 1 1,8, 2019-07-03 10:13:30,4548.093528,-1,0.03859, False,2,6,320.090939,53.349276
20170608T121616676866,101,5,2, mFSTSP Heuristic,2,-1, True, True,1,1, main.py 20170608T121616676866 101 5 2 2 -1 1 1 1 1,8, 2019-07-03 10:13:30,4438.09656,-1,0.04798, False,2,6,290.090939,75.470273
20170608T121616676866,101,5,2, mFSTSP Heuristic,3,-1, True, True,1,1, main.py 20170608T121616676866 101 5 2 3 -1 1 1 1 1,8, 2019-07-03 10:13:30,4282.544872,-1,0.053057, False,3,5,350.090939,195.470273
20170608T121616676866,101,5,2, mFSTSP Heuristic,4,-1, True, True,1,1, main.py 20170608T121616676866 101 5 2 4 -1 1 1 1 1,8, 2019-07-03 10:13:31,4282.544872,-1,0.056172, False,3,5,350.090939,195.470273
